time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,current_traffic_mode,total_bw,time_delta,cell_id
1628217464,-86.15973933,39.77260478,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,77.8592,None,None,1,fd,50,15.29999995,4
1628217464,-86.15973958,39.7726047,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,60.4304,None,None,1,fd,50,15.4000001,4
1628217465,-86.15973981,39.77260462,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,61.6104,None,None,1,fd,50,15.5,4
1628217465,-86.15974008,39.77260453,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,75.02016,None,None,1,fd,50,15.5999999,4
1628217465,-86.15974031,39.77260445,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,63.6328,None,None,1,fd,50,15.70000005,4
1628217465,-86.15974056,39.77260437,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,15.79999995,4
1628217465,-86.15974083,39.77260427,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,52.32848,None,None,1,fd,50,15.9000001,4
1628217465,-86.15974106,39.7726042,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,43.51472,None,None,1,fd,50,16,4
1628217465,-86.15974133,39.7726041,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,75.21344,None,None,1,fd,50,16.0999999,4
1628217465,-86.15974147,39.77260416,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,58.08816,None,None,1,fd,50,16.20000005,4
1628217465,-86.15974149,39.77260451,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,70.59424,None,None,1,fd,50,16.29999995,4
1628217465,-86.15974151,39.77260484,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,79.10448,None,None,1,fd,50,16.4000001,4
1628217466,-86.15974153,39.77260513,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,42.16464,None,None,1,fd,50,16.5,4
1628217466,-86.15974156,39.77260549,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,58.1984,None,None,1,fd,50,16.5999999,4
1628217466,-86.15974158,39.77260578,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,28.10976,None,None,1,fd,50,16.70000005,4
1628217466,-86.1597416,39.77260611,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,10.0032,None,None,1,fd,50,16.79999995,4
1628217466,-86.15974163,39.77260646,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,33.21344,None,None,1,fd,40,16.9000001,9
1628217466,-86.15974165,39.77260676,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,17,9
1628217466,-86.15974167,39.77260711,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.11568,None,None,1,fd,40,17.0999999,9
1628217466,-86.15974169,39.77260741,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,2.13664,None,None,1,fd,40,17.20000005,9
1628217466,-86.15974171,39.77260777,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,13.78944,None,None,1,fd,50,17.29999995,4
1628217466,-86.15974172,39.7726081,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,17.4000001,4
1628217467,-86.15974173,39.77260839,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,47.8304,None,None,1,fd,50,17.5,4
1628217467,-86.15974175,39.77260875,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,35.52848,None,None,1,fd,50,17.5999999,4
1628217467,-86.15974176,39.77260905,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.97376,None,None,1,fd,50,17.70000005,4
1628217467,-86.15974178,39.77260937,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,48.94368,None,None,1,fd,50,17.79999995,4
1628217467,-86.1597418,39.77260974,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,49.4568,None,None,1,fd,50,17.9000001,4
1628217467,-86.15974181,39.77261003,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.36464,None,None,1,fd,50,18,4
1628217467,-86.15974183,39.77261039,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.18224,None,None,1,fd,50,18.0999999,4
1628217467,-86.15974183,39.77261048,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,39.62912,None,None,1,fd,50,18.20000005,4
1628217467,-86.15974183,39.77261045,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,54.68704,None,None,1,fd,50,18.29999995,4
1628217467,-86.15974183,39.77261042,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,55.32672,None,None,1,fd,50,18.4000001,4
1628217468,-86.15974183,39.7726104,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,44.50688,None,None,1,fd,50,18.5,4
1628217468,-86.15974183,39.77261037,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.0448,None,None,1,fd,50,18.5999999,4
1628217468,-86.15974183,39.77261034,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,39.07792,None,None,1,fd,50,18.70000005,4
1628217468,-86.15974183,39.77261031,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,42.61104,None,None,1,fd,50,18.79999995,4
1628217468,-86.15974183,39.77261028,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,48.16112,None,None,1,fd,50,18.9000001,4
1628217468,-86.15974183,39.77261026,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,51.59488,None,None,1,fd,50,19,4
1628217468,-86.15974183,39.77261023,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,33.45024,None,None,1,fd,50,19.0999999,4
1628217468,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,19.20000005,4
1628217468,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,27.12304,None,None,1,fd,50,19.29999995,4
1628217468,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,23.61712,None,None,1,fd,50,19.4000001,4
1628217469,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,19.5,9
1628217469,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,19.5999999,9
1628217469,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,3.32896,None,None,1,fd,40,19.70000005,9
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,57.66352,None,None,1,fd,50,19.79999995,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,44.06048,None,None,1,fd,50,19.9000001,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,47.13632,None,None,1,fd,50,20,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,44.6008,None,None,1,fd,50,20.0999999,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,61.2184,None,None,1,fd,50,20.20000005,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,56.8592,None,None,1,fd,50,20.29999995,4
1628217469,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,61.30144,None,None,1,fd,50,20.4000001,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,60.3256,None,None,1,fd,50,20.5,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,57.21712,None,None,1,fd,50,20.5999999,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,61.09184,None,None,1,fd,50,20.70000005,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,54.45024,None,None,1,fd,50,20.79999995,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,53.1328,None,None,1,fd,50,20.9000001,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,21,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,45.06352,None,None,1,fd,50,21.0999999,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,68.12544,None,None,1,fd,50,21.20000005,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,54.53872,None,None,1,fd,50,21.29999995,4
1628217470,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,57.54784,None,None,1,fd,50,21.4000001,4
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,61.20752,None,None,1,fd,50,21.5,4
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,78.5152,None,None,1,fd,50,21.5999999,4
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,65.2592,None,None,1,fd,50,21.70000005,4
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,23.12176,None,None,1,fd,50,21.79999995,4
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,11.2376,None,None,1,fd,50,21.9000001,4
1628217471,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,22,9
1628217471,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,22.0999999,9
1628217471,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,22.20000005,9
1628217471,-86.15974183,39.77261022,311,850,634,174270,258,66661,64,66486,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,22.03024,None,None,1,fd,40,22.29999995,9
1628217471,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,20.12544,None,None,1,fd,50,22.4000001,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,37.55088,None,None,1,fd,50,22.5,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,32.30976,None,None,1,fd,50,22.5999999,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.83824,None,None,1,fd,50,22.70000005,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,39.76656,None,None,1,fd,50,22.79999995,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,47.39488,None,None,1,fd,50,22.9000001,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,37.23104,None,None,1,fd,50,23,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,23.0999999,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,43.85632,None,None,1,fd,50,23.20000005,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,48.81712,None,None,1,fd,50,23.29999995,4
1628217472,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,52.91776,None,None,1,fd,50,23.4000001,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,38.4056,None,None,1,fd,50,23.5,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,51.13216,None,None,1,fd,50,23.5999999,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.50016,None,None,1,fd,50,23.70000005,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,55.55808,None,None,1,fd,50,23.79999995,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,34.45872,None,None,1,fd,50,23.9000001,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,42.62192,None,None,1,fd,50,24,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,41.39296,None,None,1,fd,50,24.0999999,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,52.4768,None,None,1,fd,50,24.20000005,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,24.29999995,4
1628217473,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,33.21344,None,None,1,fd,50,24.4000001,4
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,15.10144,None,None,1,fd,50,24.5,4
1628217474,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,15.7248,None,None,1,fd,40,24.5999999,9
1628217474,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.11568,None,None,1,fd,40,24.70000005,9
1628217474,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.8696,None,None,1,fd,40,24.79999995,9
1628217474,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,24.9000001,9
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,3.24048,None,None,1,fd,50,25,4
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,20.25552,None,None,1,fd,50,25.0999999,4
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,28.81472,None,None,1,fd,50,25.20000005,4
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,19.18032,None,None,1,fd,50,25.29999995,4
1628217474,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,34.66288,None,None,1,fd,50,25.4000001,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,28.2472,None,None,1,fd,50,25.5,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,30.67792,None,None,1,fd,50,25.5999999,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,34.34304,None,None,1,fd,50,25.70000005,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,25.6232,None,None,1,fd,50,25.79999995,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,30.57312,None,None,1,fd,50,25.9000001,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,31.5816,None,None,1,fd,50,26,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,39.8496,None,None,1,fd,50,26.0999999,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,33.46112,None,None,1,fd,50,26.20000005,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,34.00688,None,None,1,fd,50,26.29999995,4
1628217475,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,41.19424,None,None,1,fd,50,26.4000001,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.87984,None,None,1,fd,50,26.5,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.1136,None,None,1,fd,50,26.5999999,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.52192,None,None,1,fd,50,26.70000005,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,26.79999995,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,26.9000001,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,37.55632,None,None,1,fd,50,27,4
1628217476,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,27.0999999,4
1628217476,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,21.65456,None,None,1,fd,40,27.20000005,9
1628217476,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,27.29999995,9
1628217476,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.11568,None,None,1,fd,40,27.4000001,9
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,30.46288,None,None,1,fd,50,27.5,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,39.76656,None,None,1,fd,50,27.5999999,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,49.24176,None,None,1,fd,50,27.70000005,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,37.42432,None,None,1,fd,50,27.79999995,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,40.17488,None,None,1,fd,50,27.9000001,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,45.38336,None,None,1,fd,50,28,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.17136,None,None,1,fd,50,28.0999999,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,42.8424,None,None,1,fd,50,28.20000005,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.24896,None,None,1,fd,50,28.29999995,4
1628217477,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,48.8008,None,None,1,fd,50,28.4000001,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,50.12912,None,None,1,fd,50,28.5,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,43.39904,None,None,1,fd,50,28.5999999,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,54.56592,None,None,1,fd,50,28.70000005,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,46.1496,None,None,1,fd,50,28.79999995,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,50.3496,None,None,1,fd,50,28.9000001,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,53.34784,None,None,1,fd,50,29,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,38.3008,None,None,1,fd,50,29.0999999,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,50.92256,None,None,1,fd,50,29.20000005,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,63.85328,None,None,1,fd,50,29.29999995,4
1628217478,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,fd,50,29.4000001,4
1628217479,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,31.44416,None,None,1,fd,50,29.5,4
1628217479,-86.15974183,39.77261022,311,850,None,None,265,5330,64,66486,202,66936,None,None,None,None,None,None,LTE,LTE+LTE,33.8912,None,None,1,fd,50,29.5999999,4
1628217479,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.788,None,None,1,fd,40,29.70000005,9
1628217479,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,fd,40,29.79999995,9
1628217479,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0.11568,None,None,1,fd,40,29.9000001,9
1628217479,-86.15974183,39.77261022,311,850,634,174270,258,66661,202,66936,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,1.32144,None,None,1,fd,40,30,9
